titulo;url;municipio;uf;categoria;latitude;longitude;localizacao_confirmada;data;qtd_municipio;qtd_categoria
Morador de rua em São Paulo: “Se eu tirar o casaco, eles levam embora”;https://brasil.elpais.com/brasil/2016/06/15/politica/1466018275_327623.html;São Paulo;SP;Morte;-23.55848436704123;-46.64661283147286;True;2026-04-23 16:08:00.051248;159;754
Morador de rua é encontrado morto em agência bancária;https://www.gazetasp.com.br/policia/morador-rua-encontrado-morto-agencia-bancaria/1157787/;São Paulo;SP;Morte;-23.56934655362993;-46.65260758268488;True;2026-04-23 16:08:03.739818;159;754
Morador de rua é encontrado morto no início da onda de frio em SP;https://www.correiobraziliense.com.br/app/noticia/brasil/2017/07/19/interna-brasil,610791/morador-de-rua-e-encontrado-morto-no-inicio-da-onda-de-frio-em-sp.shtml;São Paulo;SP;Morte;-23.55581105588564;-46.66454947274269;True;2026-04-23 16:08:06.440037;159;754
Assassinato de Jeferson de Souza Santos – Wikipédia, a enciclopédia livre;https://pt.wikipedia.org/wiki/Assassinato_de_Jeferson_de_Souza_Santos;São Paulo;SP;Morte;-23.767093595830335;-45.93825191165139;True;2026-04-23 16:08:11.747092;159;754
Suspeito de matar morador de rua no centro de São Paulo é preso. Veja;https://www.metropoles.com/sao-paulo/matar-morador-de-rua-preso-sp;São Paulo;SP;Outros;-23.548593278486184;-46.618218319985495;True;2026-04-23 16:08:14.366328;159;785
SP: Policia Militar assassina morador de rua a sangue frio;https://anovademocracia.com.br/policia-militar-assassina-morador-rua-sp/;São Paulo;SP;Morte;-23.534223741569296;-46.626015559004124;True;2026-04-23 16:08:18.918036;159;754
Parlamentares denunciam execução de morador de rua por PMs a órgãos de direitos humanos;https://www.brasildefato.com.br/2025/08/06/parlamentares-denunciam-execucao-de-morador-de-rua-por-pms-a-orgaos-de-direitos-humanos/;São Paulo;SP;Morte;-23.569029918983663;-46.6224115432641;True;2026-04-23 16:08:23.265662;159;754
Mulher assou e comeu coração e pênis de morador de rua após matá-lo;https://www.metropoles.com/sao-paulo/mulher-assou-e-comeu-coracao-e-penis-de-morador-de-rua-apos-mata-lo;São Paulo;SP;Violência;-23.56635001791313;-46.634421408858046;True;2026-04-23 16:08:26.190964;159;81
Homem acusado de matar morador de rua é preso em São Paulo;https://noticias.r7.com/jr-na-tv/video/homem-acusado-de-matar-morador-de-rua-e-preso-em-sao-paulo-08082025/;São Paulo;SP;Outros;-23.558506762284622;-46.6437320275864;True;2026-04-23 16:08:31.159919;159;785
Morador de rua é encontrado morto após noite fria em SP;https://novocantu.com.br/noticia/155707/morador-de-rua-e-encontrado-morto-apos-noite-fria-em-sp;São Paulo;SP;Morte;-23.550393800808422;-46.647166097073594;True;2026-04-23 16:08:33.251212;159;754
Homem em situação de rua é encontrado morto em São Paulo;https://agora.folha.uol.com.br/sao-paulo/2021/07/homem-em-situacao-de-rua-e-encontrado-morto-em-sao-paulo.shtml;São Paulo;SP;Morte;-23.566727571496195;-46.648856133536015;True;2026-04-23 16:08:36.410893;159;754
As últimas horas de morador de rua que morreu na madrugada mais fria do ano em SP;https://www.terra.com.br/noticias/brasil/as-ultimas-horas-de-morador-de-rua-que-morreu-na-madrugada-mais-fria-do-ano-em-sp,4f397257cb8b7f72876db7a1c5254cc4n257q5wr.html;São Paulo;SP;Morte;-23.5598933418773;-46.613802174328626;True;2026-04-23 16:08:41.066063;159;754
Justiça aceita denúncia contra PMs acusados de executar morador no Centro de SP;https://g1.globo.com/sp/sao-paulo/noticia/2025/08/06/justica-aceita-denuncia-contra-pms-acusados-de-executar-morador-de-rua-com-tiros-de-fuzil-em-sp-eles-responderao-por-homicidio-qualificado.ghtml;São Paulo;SP;Outros;-23.546423908146284;-46.64575822391319;True;2026-04-23 16:08:44.960314;159;785
Imagens detalham como agiram os PMs antes de executarem morador de rua em São Paulo;https://oglobo.globo.com/brasil/sao-paulo/noticia/2025/08/07/imagens-detalham-como-agiram-os-pms-antes-de-executarem-morador-de-rua-em-sao-paulo.ghtml;São Paulo;SP;Morte;-23.773040045268274;-45.9353859761515;True;2026-04-23 16:08:47.907783;159;754
"Justiça de SP torna réus PMs envolvidos na morte de homem em situação de rua; vídeo desmente versão dos policiais";https://sbtnews.sbt.com.br/noticia/policia/gravacao-desmente-versao-de-policiais-que-mataram-homem-em-situacao-de-rua-em-sp;São Paulo;SP;Morte;-23.531687968346137;-46.61731234588691;True;2026-04-23 16:08:49.786722;159;754
Gilmar Carvalho, Autor em NE Notícias;https://www.nenoticias.com.br/autor/gilmarcarvalho/page/2937/;Aracaju;SE;Outros;-10.900435607277196;-37.07767149325311;True;2026-04-23 16:08:53.226066;57;785
PM que fuzilou dois colegas era conhecido pela gentileza e falou com a BBC um mês antes do crime;https://www.bbc.com/portuguese/articles/c8vr5vylgr0o;São Paulo;SP;Outros;-23.542375978045158;-46.621967676749186;True;2026-04-23 16:08:57.620342;159;785
Carro perde teto após acidente e vítimas tinham sinais de embriaguez;https://www.metropoles.com/sao-paulo/carro-fica-sem-teto-apos-acidente-vitimas-tinham-sinais-de-embriaguez;São Paulo;SP;Morte;-23.587263417450632;-46.62345424444952;True;2026-04-23 16:09:05.021546;159;754
Imagens mostram execução de sem-teto em São Paulo;https://g1.globo.com/jornal-hoje/video/imagens-mostram-execucao-de-sem-teto-em-sao-paulo-13816378.ghtml;São Paulo;SP;Outros;-23.556239390313895;-46.638438567110285;True;2026-04-23 16:09:08.013306;159;785
Colega de sem-teto que morreu em SP após madrugada de frio relata dificuldade para conseguir vaga em abrigos;https://www.brasil247.com/regionais/sudeste/colega-de-sem-teto-que-morreu-em-sp-apos-madrugada-de-frio-relata-dificuldade-para-conseguir-vaga-em-abrigos;São Paulo;SP;Morte;-23.568445585908098;-46.63494550910285;True;2026-04-23 16:09:09.999911;159;754
Líder sem-teto é baleado pela polícia na região central de São Paulo;https://www.gazetadopovo.com.br/vida-e-cidadania/lider-sem-teto-e-baleado-pela-policia-na-regiao-central-de-sao-paulo-7wrrinvvqq6oltncyoro2uopg/;São Paulo;SP;Morte;-23.555399306686375;-46.62739062257113;True;2026-04-23 16:09:13.469673;159;754
Teto de obra desaba e soterra funcionários em São Paulo #shorts #falabrasil;https://record.r7.com/fala-brasil/teto-de-obra-desaba-e-soterra-funcionarios-em-sao-paulo-shorts-falabrasil-23042026/;São Paulo;SP;Outros;-23.548083524605687;-46.64336867956292;True;2026-04-23 16:09:17.998516;159;785
SÃO PAULO TEM CENTENAS DE ESTRANGEIROS SEM-TETO;https://oestrangeiro.org/2014/04/08/sao-paulo-tem-centenas-de-estrangeiros-sem-teto/;São Paulo;SP;Morte;-23.500032202137632;-46.79355168559981;True;2026-04-23 16:09:20.726768;159;754
Homem nu tenta invadir teto de pronto-socorro em São Paulo após quadro psiquiátrico;https://www.dailymotion.com/video/x9jzrz6;São Paulo;SP;Outros;-23.56574142693966;-46.61481410027439;True;2026-04-23 16:09:23.000923;159;785
SP: Policiais militares entram em confronto com grupo sem-teto durante invasão;https://www.dailymotion.com/video/x50duis;São Paulo;SP;Outros;-23.554853348353394;-46.63670621593407;True;2026-04-23 16:09:25.339935;159;785
PL que prevê multa a quem doar comida a sem-teto foi aprovado em 34s;https://www.metropoles.com/sao-paulo/pl-que-preve-multa-a-quem-doar-comida-a-sem-teto-foi-aprovado-em-34s;São Paulo;SP;Outros;-23.53498574042088;-46.62092151700306;True;2026-04-23 16:09:29.111390;159;785
Sem cadeira erótica e espelho no teto: como motéis se adaptaram para a COP30;https://www.tiosam.com/noticias/fontes/folha/sem-cadeira-erotica-e-espelho-no-teto-como-moteis-se-adaptaram-para-a-cop30/;Belém;PA;Outros;-1.4696414698870255;-48.46885700831709;True;2026-04-23 16:09:32.414985;48;785
Aumento de sem-abrigo nas urgências hospitalares por um teto, comida e higiene;https://recordeuropa.com/noticias/portugal/aumento-de-sem-abrigo-nas-urgencias-hospitalares-por-um-teto-comida-e-higiene-17-05-2025-274790;São Paulo;SP;Outros;-23.54108516780577;-46.64306331274346;True;2026-04-23 16:09:38.795568;159;785
'Febraban financia ministro fura-teto e gastador', diz Paulo Guedes;https://www12.senado.leg.br/noticias/materias/2020/10/29/febraban-financia-ministro-fura-teto-e-gastador-diz-paulo-guedes;Brasília;DF;Morte;-15.7839036336241;-47.87120328046044;True;2026-04-23 16:09:41.418078;84;754
Incêndio atinge prédio ocupado por sem-teto no centro de São Paulo;https://veja.abril.com.br/brasil/incendio-atinge-predio-ocupado-no-centro-de-sao-paulo/;São Paulo;SP;Outros;-23.520143646938592;-46.64967126563037;True;2026-04-23 16:09:44.696014;159;785
Tragédia em São Paulo expõe mazela dos sem-teto;https://www.canalmeio.com.br/edicoes/2018/05/02/tragedia-em-sao-paulo-expoe-mazela-dos-sem-teto/;São Paulo;SP;Outros;-23.533997251302996;-46.65629026452445;True;2026-04-23 16:09:49.353583;159;785
Canadá: ataque a tiros contra sem-teto deixa 3 mortos, confirma polícia;https://www.correiobraziliense.com.br/mundo/2022/07/5024585-canada-ataque-a-tiros-contra-sem-teto-deixa-3-mortos-confirma-policia.html;São Paulo;SP;Morte;-23.54652522334313;-46.64146262626664;True;2026-04-23 16:09:52.199135;159;754
MSN;https://www.msn.com/pt-br/noticias/brasil/homem-morre-após-ser-baleado-na-cabeça-ao-tentar-impedir-assalto-em-moema-zona-sul-de-são-paulo/ar-AA21fTdc;São Paulo;SP;Outros;-23.563720626734646;-46.63574676557673;True;2026-04-23 16:09:57.592409;159;785
Após polêmica, vereador recua sobre PL que multa doações a sem-teto;https://acaopopular.net/jornal/apos-polemica-vereador-recua-sobre-pl-que-multa-doacoes-a-sem-teto/;São Paulo;SP;Outros;-23.549428768896494;-46.43143748681089;True;2026-04-23 16:10:00.796740;159;785
A vida dentro dos hotéis, palacetes e cinemas ocupados por sem-teto em SP;https://www.bbc.com/portuguese/noticias/2015/03/150305_sem_teto_centro_saopaulo_rs;São Paulo;SP;Outros;-23.544113853133734;-46.64053395711763;True;2026-04-23 16:10:05.332677;159;785
Seu guia definitivo sobre o mundo dos games;https://www.tecmundo.com.br/voxel?ab=true&;São Paulo;SP;Outros;-23.554505854143184;-46.649773017342035;True;2026-04-23 16:10:07.929647;159;785
Famílias que ocupam calçada fazem protesto no 7º dia da morte de sem-teto;https://www.gazetadopovo.com.br/vida-e-cidadania/familias-que-ocupam-calcada-fazem-protesto-no-7-dia-da-morte-de-sem-teto-b9vugs3t9hut1r48en5awzm8e/;Curitiba;PR;Morte;-25.484166314282447;-49.33407178505347;True;2026-04-23 16:10:11.285099;59;754
Detran;https://www.detran.sp.gov.br/session_timeout.do;São Paulo;SP;Outros;-23.548156939028267;-46.619181860501094;True;2026-04-23 16:10:13.902416;159;785
resultados ao vivo da rodada, jogos de hoje e classificação;https://www.placardefutebol.com.br/brasileirao-serie-a;São Paulo;SP;Outros;-23.556461557062203;-46.64511486160967;True;2026-04-23 16:10:16.142366;159;785
Portal de Serviços;https://esaj.tjsp.jus.br/esaj/?servico=190090;São Paulo;SP;Outros;-23.542258652007753;-46.62392485571013;True;2026-04-23 16:10:18.062894;159;785
Morador de rua é assassinado por golpes de faca em São Paulo;https://sbtnews.sbt.com.br/noticia/policia/morador-de-rua-e-assassinado-por-golpes-de-faca-em-sao-paulo;São Paulo;SP;Outros;-23.554102191027923;-46.62388184369548;True;2026-04-23 16:10:24.795307;159;785
Morador de rua tem corpo incendiado em ataque em SP;https://www.terra.com.br/noticias/brasil/policia/morador-de-rua-tem-corpo-incendiado-em-ataque-em-sp,d942edab7725a410VgnVCM5000009ccceb0aRCRD.html;São Paulo;SP;Outros;-23.532415228196143;-46.61575413031306;True;2026-04-23 16:10:28.163261;159;785
Dois moradores de rua são encontrados mortos em São Paulo;https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2024/06/01/dois-moradores-de-rua-sao-encontrados-mortos-em-sao-paulo.htm;São Paulo;SP;Morte;-23.561880959896712;-46.649825794424366;True;2026-04-23 16:10:32.303818;159;754
Ataque a tiros contra moradores de rua deixa um morto e dois feridos;https://www.metropoles.com/sao-paulo/ataque-a-tiros-contra-moradores-de-rua-deixa-um-morto-e-dois-feridos;São Paulo;SP;Morte;-23.540808656109032;-46.622579436532625;True;2026-04-23 16:10:35.142924;159;754
Make Your Day;https://www.tiktok.com/discover/relatos-de-um-morador-de-são-paulo;São Paulo;SP;Outros;-23.56342046343673;-46.649113365628445;True;2026-04-23 16:10:37.546486;159;785
Doria dá emprego para morador de rua agredido • Marília Notícia;https://marilianoticia.com.br/doria-da-emprego-para-morador-de-rua-agredido/;São Paulo;SP;Violência;-23.561499636787904;-46.64800417009136;True;2026-04-23 16:10:44.668655;159;81
Morador de rua ganha direito de voltar a morar em praça;https://www.conjur.com.br/2005-jul-18/morador_rua_ganha_direito_voltar_morar_praca/;São Paulo;SP;Outros;-23.557114622408164;-46.628115042050204;True;2026-04-23 16:10:48.777934;159;785
Morador de rua falece em madrugada que teve sensação térmica de -2ºC;https://aventurasnahistoria.com.br/noticias/historia-hoje/morador-de-rua-falece-em-madrugada-que-teve-sensacao-termica-de-2c.phtml;São Paulo;SP;Morte;-23.56439309488625;-46.650743739400255;True;2026-04-23 16:10:51.212524;159;754
Morador de rua é morto a tiros na Zona Sul de São Paulo;https://vejasp.abril.com.br/cidades/morador-de-rua-e-morto-a-tiros-na-zona-sul-de-sao-paulo/;São Paulo;SP;Morte;-23.53762666740138;-46.61621669300538;True;2026-04-23 16:10:53.401849;159;754
morador de rua;https://www.estadao.com.br/tudo-sobre/morador-de-rua/;São Paulo;SP;Outros;-23.53271041450198;-46.63857685397424;True;2026-04-23 16:10:59.658940;159;785
Tudo sobre morador de rua;https://vejasp.abril.com.br/tudo-sobre/morador-de-rua/;São Paulo;SP;Outros;-23.53735238612394;-46.64383160827779;True;2026-04-23 16:11:02.949948;159;785
moradores de rua: últimas notícias na Jovem Pan;https://jovempan.com.br/tag/moradores-de-rua;São Paulo;SP;Outros;-23.560431772194267;-46.626051990529476;True;2026-04-23 16:11:06.112432;159;785
Justiça de SP responsabiliza estado por morte de morador de rua e ordena traslado;https://www.brasilemfolhas.com.br/2025/09/justica-de-sp-responsabiliza-estado-por-morte-de-morador-de-rua-e-ordena-traslado/;São Paulo;SP;Morte;-23.55977284437669;-46.61832042688699;True;2026-04-23 16:11:09.353044;159;754
Prefeitura toma roupas e cobertores de moradores de rua em São Paulo – Midia1508;https://www.midia1508.org/2019/07/07/prefeitura-toma-roupas-e-cobertores-de-moradores-de-rua-em-sao-paulo/;São Paulo;SP;Morte;-23.768783419915856;-45.91305819613094;True;2026-04-23 16:11:13.563482;159;754
Prefeitura toma roupas e cobertores de moradores de rua em São Paulo – Midia1508;http://www.midia1508.org/2019/07/07/prefeitura-toma-roupas-e-cobertores-de-moradores-de-rua-em-sao-paulo/;São Paulo;SP;Morte;-23.76371761091321;-45.927927396884996;True;2026-04-23 16:11:16.269299;159;754
Moradores de rua se revoltam contra agressão de seguranças do metrô em São Paulo – Midia1508;https://www.midia1508.org/2019/04/27/moradores-de-rua-se-revoltam-contra-agressao-de-segurancas-do-metro-em-sao-paulo/;São Paulo;SP;Outros;-23.549331134090703;-46.6190797260985;True;2026-04-23 16:11:20.846835;159;785
Moradores de rua se revoltam contra agressão de seguranças do metrô em São Paulo – Midia1508;http://www.midia1508.org/2019/04/27/moradores-de-rua-se-revoltam-contra-agressao-de-segurancas-do-metro-em-sao-paulo/;São Paulo;SP;Outros;-23.534254428149602;-46.61692705186096;True;2026-04-23 16:11:24.367493;159;785
Skinhead que postou foto enforcando morador de rua é preso em São Paulo – Rede Fonte;https://www.redefonte.com/skinhead-que-postou-foto-enforcando-morador-de-rua-e-preso-em-sao-paulo/;São Paulo;SP;Outros;-23.5527492357172;-46.647556851585584;True;2026-04-23 16:11:28.115343;159;785
A saga dos moradores de rua em São Paulo por um copo d'água;https://www.bbc.com/portuguese/brasil-45088766;São Paulo;SP;Morte;-23.53174735953579;-46.63515494248493;True;2026-04-23 16:11:32.125972;159;754
Barbárie: Morador de rua morre incendiado dentro de agência bancária em São Paulo;https://www.bocao64.com/2020/01/barbarie-morador-de-rua-morre.html;São Paulo;SP;Outros;-23.54246562892069;-46.64287321227926;True;2026-04-23 16:11:35.522651;159;785
"Ipês surpreendem moradores e tomam conta das ruas de São Paulo em pleno inverno; veja as imagens";https://www.tempo.com/noticias/actualidade/ipes-surpreendem-moradores-e-tomam-conta-das-ruas-de-sao-paulo-em-pleno-inverno-veja-as-imagens.html;São Paulo;SP;Outros;-23.56739159458991;-46.62911040233086;True;2026-04-23 16:11:37.515103;159;785
Sem banho e alimento: saiba como é a vida de quem vive nas calçadas de São Paulo;https://ultimosegundo.ig.com.br/brasil/2020-01-22/sem-banho-e-alimento-saiba-como-e-a-vida-de-quem-vive-nas-calcadas-de-sao-paulo.html;São Paulo;SP;Morte;-23.0481094132913;-45.725602729845995;True;2026-04-23 16:11:39.823051;159;754
“A população em situação de rua tem sido extremamente invisibilizada”, diz vereadora Sonia Meire-PSOL;https://esquerdaonline.com.br/2025/08/28/a-populacao-em-situacao-de-rua-tem-sido-extremamente-invisibilizada-diz-vereadora-sonia-meire-psol/;São Paulo;SP;Outros;-23.56380471168251;-46.61748074326663;True;2026-04-23 16:11:45.212653;159;785
Aracaju tem 623 pessoas vivendo em situação de rua;https://www.destaquenoticias.com.br/aracaju-tem-623-vivendo-em-situacao-de-rua/;Aracaju;SE;Outros;-10.896428640890685;-37.08566412077792;True;2026-04-23 16:11:50.525744;57;785
